Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Reference
"=""2s.2p2.(4P).3s""","=""5P""","=""2""",5,"=""""","=""264.985""","=""+x""","=""""","="""""
"=""2s.2p2.(4P).3s""","=""5P""","=""3""",7,"=""""","=""265.481""","=""+x""","=""""","="""""
"=""2s2.2p.3d""","=""3F*""","=""4""",9,"=""""","=""""","=""""","=""""","="""""
"=""2s2.2p.3d""","=""3F*""","=""3""",7,"=""""","=""""","=""""","=""""","="""""
"=""2s2.2p.3d""","=""3F*""","=""2""",5,"=""""","=""265.44""","=""?""","=""""","="""""
"=""2s2.2p.3d""","=""1D*""","=""2""",5,"=""""","=""266.27""","=""""","=""""","="""""
"=""2s2.2p.3d""","=""3D*""","=""1""",3,"=""""","=""""","=""""","=""""","="""""
"=""2s2.2p.3d""","=""3D*""","=""2""",5,"=""""","=""268.33""","=""""","=""""","="""""
"=""2s2.2p.3d""","=""3D*""","=""3""",7,"=""""","=""268.74""","=""""","=""""","="""""
"=""2s2.2p.3d""","=""3P*""","=""0""",1,"=""""","=""""","=""""","=""""","="""""
"=""2s2.2p.3d""","=""3P*""","=""2""",5,"=""""","=""269.31""","=""""","=""""","="""""
"=""2s2.2p.3d""","=""3P*""","=""1""",3,"=""""","=""269.52""","=""""","=""""","="""""
"=""2s2.2p.3d""","=""1F*""","=""3""",7,"=""""","=""272.50""","=""""","=""""","="""""
"=""2s2.2p.3d""","=""1P*""","=""1""",3,"=""""","=""272.57""","=""""","=""""","="""""
"=""2s.2p2.(4P).3p""","=""3S*""","=""1""",3,"=""""","=""274.91""","=""""","=""""","="""""
"=""2s.2p2.(4P).3p""","=""3D*""","=""1""",3,"=""""","=""280.02""","=""?""","=""""","="""""
"=""2s.2p2.(4P).3p""","=""3D*""","=""2""",5,"=""""","=""280.14""","=""""","=""""","="""""
"=""2s.2p2.(4P).3p""","=""3D*""","=""3""",7,"=""""","=""280.59""","=""""","=""""","="""""
"=""2s.2p2.(4P).3d""","=""5P""","=""3""",7,"=""""","=""290.54""","=""+x?""","=""""","="""""
"=""2s.2p2.(4P).3d""","=""5P""","=""2""",5,"=""""","=""290.733""","=""+x?""","=""""","="""""
"=""2s.2p2.(4P).3d""","=""5P""","=""1""",3,"=""""","=""290.883""","=""+x?""","=""""","="""""
"=""2s.2p2.(4P).3d""","=""3F""","=""2""",5,"=""""","=""292.40""","=""""","=""""","="""""
"=""2s.2p2.(4P).3d""","=""3F""","=""3""",7,"=""""","=""292.708""","=""""","=""""","="""""
"=""2s.2p2.(4P).3d""","=""3F""","=""4""",9,"=""""","=""293.16""","=""""","=""""","="""""
"=""2s.2p2.(4P).3d""","=""3D""","=""1""",3,"=""""","=""""","=""""","=""""","="""""
"=""2s.2p2.(4P).3d""","=""3D""","=""2""",5,"=""""","=""296.16""","=""""","=""""","="""""
"=""2s.2p2.(4P).3d""","=""3D""","=""3""",7,"=""""","=""296.291""","=""""","=""""","="""""
"=""2s.2p2.(2D).3d""","=""3F""","=""2""",5,"=""""","=""305.96""","=""""","=""""","="""""
"=""2s.2p2.(2D).3d""","=""3F""","=""3""",7,"=""""","=""305.96""","=""""","=""""","="""""
"=""2s.2p2.(2D).3d""","=""3F""","=""4""",9,"=""""","=""305.96""","=""""","=""""","="""""
"=""2s.2p2.(2D).3d""","=""3D""","=""1""",3,"=""""","=""307.05""","=""""","=""""","="""""
"=""2s.2p2.(2D).3d""","=""3D""","=""2""",5,"=""""","=""307.05""","=""""","=""""","="""""
"=""2s.2p2.(2D).3d""","=""3D""","=""3""",7,"=""""","=""307.05""","=""""","=""""","="""""
"=""P XI (2p 2P*<1/2>)""","=""Limit""","=""---""",,"=""[""","=""424.40""","=""]""","=""0.09""","=""L11770"""
