obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""3.7598""","=""0.0002""","=""3.75980""","=""0.00020""","=""8bl""","=""""",,"=""2.2400838""","=""332.002""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(1D).3d""","=""2D""","=""3/2""",2,4,,"=""""","=""L12134""",
"=""3.7808""","=""0.0013""","=""3.7808""","=""0.0013""","=""1""","=""""",,"=""2.2400838""","=""330.17""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(1D).3d""","=""2S""","=""1/2""",2,2,,"=""""","=""L12134""",
"=""3.8227""","=""0.0002""","=""3.82321""","=""0.00022""","=""5""","=""""",,"=""0.0000000""","=""324.293""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""2D""","=""5/2""",4,6,,"=""""","=""L12134""",
"=""3.8411""","=""0.0018""","=""3.8411""","=""0.0018""","=""9""","=""""",,"=""0.0000000""","=""322.78""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""2D""","=""3/2""",4,4,,"=""""","=""L12134""",
"=""3.8498""","=""0.0012""","=""3.85761""","=""0.00003""","=""8bl*""","=""""",,"=""0.0000000""","=""321.4015""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""4F""","=""5/2""",4,6,,"=""""","=""L12134""",
"=""3.8498""","=""0.0012""","=""3.8680""","=""0.0018""","=""8bl*""","=""""",,"=""2.2400838""","=""322.78""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).3d""","=""2D""","=""3/2""",2,4,,"=""""","=""L12134""",
"=""4.157""","=""0.001""","=""4.1573""","=""0.0007""","=""4""","=""""",,"=""0.0000000""","=""298.23""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1S).3s""","=""2S""","=""1/2""",4,2,,"=""""","=""L1334""",
"=""4.189""","=""0.001""","=""4.1887""","=""0.0007""","=""2""","=""""",,"=""2.2400838""","=""298.23""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(1S).3s""","=""2S""","=""1/2""",2,2,,"=""""","=""L1334""",
"=""4.294""","=""0.001""","=""4.294018""","=""0.000017""","=""5""","=""""",,"=""0.0000000""","=""288.7370""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).3s""","=""2D""","=""5/2""",4,6,,"=""""","=""L1334""",
"=""4.3272""","=""0.0003""","=""4.327037""","=""0.000017""","=""11""","=""""",,"=""2.2400838""","=""288.7738""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(1D).3s""","=""2D""","=""3/2""",2,4,,"=""""","=""L12134""",
"=""4.3705""","=""0.0004""","=""4.3709""","=""0.0003""","=""5""","=""""",,"=""0.0000000""","=""283.658""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3s""","=""2P""","=""1/2""",4,2,,"=""""","=""L12134""",
"=""4.3928""","=""0.0002""","=""4.39251""","=""0.00005""","=""14""","=""""",,"=""0.0000000""","=""282.263""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3s""","=""2P""","=""3/2""",4,4,,"=""""","=""L12134""",
"=""4.4059""","=""0.0003""","=""4.4057""","=""0.0003""","=""5""","=""""",,"=""2.2400838""","=""283.658""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).3s""","=""2P""","=""1/2""",2,2,,"=""""","=""L12134""",
"=""4.4257""","=""0.0002""","=""4.426159""","=""0.000014""","=""11bl*""","=""""",,"=""0.0000000""","=""280.1169""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3s""","=""4P""","=""3/2""",4,4,,"=""""","=""L12134""",
"=""4.4257""","=""0.0002""","=""4.42765""","=""0.00005""","=""11bl*""","=""""",,"=""2.2400838""","=""282.263""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).3s""","=""2P""","=""3/2""",2,4,,"=""""","=""L12134""",
"=""4.4449""","=""0.0002""","=""4.445660""","=""0.000014""","=""20bl*""","=""""",,"=""0.0000000""","=""278.8882""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3s""","=""4P""","=""5/2""",4,6,,"=""""","=""L12134""",
"=""4.4449""","=""0.0002""","=""4.448227""","=""0.000016""","=""20bl*""","=""""",,"=""2.2400838""","=""280.9673""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).3s""","=""4P""","=""1/2""",2,2,,"=""""","=""L12134""",
"=""4.463""","=""0.001""","=""4.461841""","=""0.000014""","=""8""","=""""",,"=""2.2400838""","=""280.1169""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).3s""","=""4P""","=""3/2""",2,4,,"=""""","=""L1334""",
"=""4.484""","=""0.001""","=""4.4840""","=""0.0010""","=""6""","=""""",,"=""74.8976""","=""351.40""","=""2s.2p6""","=""2S""","=""1/2""","=""2s.2p5.(3P*).3s""","=""2P*""","=""1/2""",2,2,,"=""""","=""L1334""",
"=""4.5026""","=""0.0002""","=""4.50260""","=""0.00020""","=""5""","=""""",,"=""74.8976""","=""350.259""","=""2s.2p6""","=""2S""","=""1/2""","=""2s.2p5.(3P*).3s""","=""2P*""","=""3/2""",2,4,,"=""""","=""L12134""",
"=""13.0356""","=""0.0008""","=""13.0356""","=""0.0008""","=""bl*""","=""""",,"=""295.1181""","=""390.230""","=""2s2.2p4.(3P).3p""","=""4P*""","=""5/2""","=""2s2.2p4.(3P).4d""","=""4D""","=""5/2""",6,6,,"=""""","=""L4421""",
"=""13.0356""","=""0.0008""","=""13.0359""","=""0.0007""","=""bl*""","=""""",,"=""297.6879""","=""392.798""","=""2s2.2p4.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p4.(3P).4d""","=""4F""","=""7/2""",6,8,,"=""""","=""L4421""",
"=""13.0356""","=""0.0008""","=""13.0373""","=""0.0013""","=""bl*""","=""""",,"=""305.9444""","=""401.044""","=""2s2.2p4.(1D).3p""","=""2F*""","=""7/2""","=""2s2.2p4.(1D).4d""","=""2F""","=""7/2""",8,8,,"=""""","=""L4421""",
"=""13.1430""","=""0.0008""","=""13.1430""","=""0.0009""","=""1""","=""""",,"=""298.8381""","=""393.173""","=""2s2.2p4.(3P).3p""","=""4D*""","=""1/2""","=""2s2.2p4.(3P).4d""","=""4F""","=""3/2""",2,4,,"=""""","=""L4421""",
"=""13.1771""","=""0.0008""","=""13.1771""","=""0.0008""","=""4bl""","=""""",,"=""305.5610""","=""399.652""","=""2s2.2p4.(1D).3p""","=""2F*""","=""5/2""","=""2s2.2p4.(1D).4d""","=""2G""","=""7/2""",6,8,,"=""""","=""L4421""",
"=""13.2349""","=""0.0008""","=""13.2349""","=""0.0008""","=""5bl*""","=""""",,"=""297.1816""","=""390.861""","=""2s2.2p4.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p4.(3P).4d""","=""4F""","=""9/2""",8,10,,"=""""","=""L4421""",
"=""13.2349""","=""0.0008""","=""13.2349""","=""0.0008""","=""5bl*""","=""""",,"=""305.9444""","=""399.624""","=""2s2.2p4.(1D).3p""","=""2F*""","=""7/2""","=""2s2.2p4.(1D).4d""","=""2G""","=""9/2""",8,10,,"=""""","=""L4421""",
"=""13.2746""","=""0.0008""","=""13.2742""","=""0.0008""","=""4bl""","=""""",,"=""299.395""","=""392.798""","=""2s2.2p4.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p4.(3P).4d""","=""4F""","=""7/2""",6,8,,"=""""","=""L4421""",
"=""13.3163""","=""0.0008""","=""13.3163""","=""0.0008""","=""2bl""","=""""",,"=""307.8003""","=""400.908""","=""2s2.2p4.(1D).3p""","=""2D*""","=""3/2""","=""2s2.2p4.(1D).4d""","=""2F""","=""5/2""",4,6,,"=""""","=""L4421""",
"=""13.3341""","=""0.0008""","=""13.3325""","=""0.0013""","=""3bl""","=""""",,"=""308.0500""","=""401.044""","=""2s2.2p4.(1D).3p""","=""2D*""","=""5/2""","=""2s2.2p4.(1D).4d""","=""2F""","=""7/2""",6,8,,"=""""","=""L4421""",
"=""13.88""","=""0.02""","=""13.8738""","=""0.0009""","=""t*""","=""""",,"=""300.8643""","=""390.230""","=""2s2.2p4.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p4.(3P).4d""","=""4D""","=""5/2""",4,6,,"=""""","=""L11036""",
"=""13.88""","=""0.02""","=""13.8920""","=""0.0009""","=""t*""","=""""",,"=""311.6588""","=""400.908""","=""2s2.2p4.(1D).3p""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).4d""","=""2F""","=""5/2""",4,6,,"=""""","=""L11036""",
"=""15.7114""","=""0.0008""","=""15.7114""","=""0.0009""","=""2""","=""""",,"=""305.9444""","=""384.858""","=""2s2.2p4.(1D).3p""","=""2F*""","=""7/2""","=""2s2.2p4.(1D).4s""","=""2D""","=""5/2""",8,6,,"=""""","=""L4421""",
"=""15.7600""","=""0.0008""","=""15.7600""","=""0.0008""","=""2""","=""""",,"=""297.1816""","=""375.852""","=""2s2.2p4.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p4.(3P).4s""","=""4P""","=""5/2""",8,6,,"=""""","=""L4421""",
"=""15.7905""","=""0.0008""","=""15.7905""","=""0.0011""","=""2""","=""""",,"=""299.395""","=""377.914""","=""2s2.2p4.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p4.(3P).4s""","=""4P""","=""3/2""",6,4,,"=""""","=""L4421""",
"=""16.23""","=""0.02""","=""16.2164""","=""0.0011""","=""t""","=""""",,"=""299.395""","=""375.852""","=""2s2.2p4.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p4.(3P).4s""","=""4P""","=""5/2""",6,6,,"=""""","=""L11036""",
"=""16.3778""","=""0.0008""","=""16.3778""","=""0.0009""","=""1""","=""""",,"=""318.0171""","=""393.720""","=""2s2.2p4.(3P).3d""","=""4D""","=""7/2""","=""2s2.2p4.(3P).4f""","=""4F*""","=""9/2""",8,10,,"=""""","=""L4421""",
"=""16.391""","=""0.002""","=""16.3910""","=""0.0022""","=""bl""","=""""",,"=""318.148""","=""393.790""","=""2s2.2p4.(3P).3d""","=""4D""","=""5/2""","=""2s2.2p4.(3P).4f""","=""4F*""","=""7/2""",6,8,,"=""""","=""L4421""",
"=""16.5539""","=""0.0005""","=""16.5538""","=""0.0004""","=""j""","=""""",,"=""0.0000000""","=""74.8976""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s.2p6""","=""2S""","=""1/2""",4,2,,"=""""","=""L4994""",
"=""16.5820""","=""0.0008""","=""16.5820""","=""0.0010""","=""6""","=""""",,"=""328.1682""","=""402.939""","=""2s2.2p4.(1D).3d""","=""2G""","=""7/2""","=""2s2.2p4.(1D).4f""","=""2H*""","=""9/2""",8,10,,"=""""","=""L4421""",
"=""16.5901""","=""0.0008""","=""16.5901""","=""0.0010""","=""1""","=""""",,"=""328.2009""","=""402.935""","=""2s2.2p4.(1D).3d""","=""2G""","=""9/2""","=""2s2.2p4.(1D).4f""","=""2H*""","=""11/2""",10,12,,"=""""","=""L4421""",
"=""16.6532""","=""0.0008""","=""16.6532""","=""0.0010""","=""5""","=""""",,"=""319.9815""","=""394.432""","=""2s2.2p4.(3P).3d""","=""4F""","=""9/2""","=""2s2.2p4.(3P).4f""","=""4G*""","=""11/2""",10,12,,"=""""","=""L4421""",
"=""16.7826""","=""0.0008""","=""16.7826""","=""0.0010""","=""4""","=""""",,"=""320.6097""","=""394.486""","=""2s2.2p4.(3P).3d""","=""4F""","=""7/2""","=""2s2.2p4.(3P).4f""","=""4G*""","=""9/2""",8,10,,"=""""","=""L4421""",
"=""16.9906""","=""0.0008""","=""16.99""","=""0.03""","=""1""","=""""",,"=""339.54""","=""412.51""","=""2s2.2p4.(1S).3d""","=""2D""","=""3/2""","=""2s2.2p4.(1S).4f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L4421""",
"=""16.9985""","=""0.0008""","=""16.9985""","=""0.0009""","=""1""","=""""",,"=""330.4075""","=""403.346""","=""2s2.2p4.(1D).3d""","=""2F""","=""5/2""","=""2s2.2p4.(1D).4f""","=""2G*""","=""7/2""",6,8,,"=""""","=""L4421""",
"=""17.0477""","=""0.0008""","=""17.0477""","=""0.0010""","=""1""","=""""",,"=""330.6233""","=""403.351""","=""2s2.2p4.(1D).3d""","=""2F""","=""7/2""","=""2s2.2p4.(1D).4f""","=""2G*""","=""9/2""",8,10,,"=""""","=""L4421""",
"=""17.0641""","=""0.0005""","=""17.0642""","=""0.0004""","=""j""","=""""",,"=""2.2400838""","=""74.8976""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s.2p6""","=""2S""","=""1/2""",2,2,,"=""""","=""L4994""",
"=""49.83""","=""0.02""","=""49.80""","=""0.04""","=""t""","=""""",,"=""299.395""","=""324.293""","=""2s2.2p4.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p4.(3P).3d""","=""2D""","=""5/2""",6,6,,"=""""","=""L11036""",
"=""53.728""","=""0.004""","=""53.728""","=""0.006""","=""50""","=""""",,"=""298.8381""","=""321.9144""","=""2s2.2p4.(3P).3p""","=""4D*""","=""1/2""","=""2s2.2p4.(3P).3d""","=""4F""","=""3/2""",2,4,,"=""""","=""L11349""",
"=""53.829""","=""0.004""","=""53.824""","=""0.005""","=""100*""","=""""",,"=""295.3769""","=""318.4121""","=""2s2.2p4.(3P).3p""","=""4P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""4D""","=""3/2""",4,4,,"=""""","=""L11349""",
"=""53.829""","=""0.004""","=""53.836""","=""0.007""","=""100*""","=""""",,"=""295.1181""","=""318.148""","=""2s2.2p4.(3P).3p""","=""4P*""","=""5/2""","=""2s2.2p4.(3P).3d""","=""4D""","=""5/2""",6,6,,"=""""","=""L11349""",
"=""54.090""","=""0.004""","=""54.090""","=""0.005""","=""250*""","=""""",,"=""288.7370""","=""311.6588""","=""2s2.2p4.(1D).3s""","=""2D""","=""5/2""","=""2s2.2p4.(1D).3p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L11349""",
"=""54.090""","=""0.004""","=""54.090""","=""0.006""","=""250*""","=""""",,"=""297.6879""","=""320.6097""","=""2s2.2p4.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p4.(3P).3d""","=""4F""","=""7/2""",6,8,,"=""""","=""L11349""",
"=""54.145""","=""0.004""","=""54.144""","=""0.004""","=""210""","=""""",,"=""295.1181""","=""318.0171""","=""2s2.2p4.(3P).3p""","=""4P*""","=""5/2""","=""2s2.2p4.(3P).3d""","=""4D""","=""7/2""",6,8,,"=""""","=""L11349""",
"=""54.179""","=""0.004""","=""54.179""","=""0.006""","=""90""","=""""",,"=""298.5171""","=""321.4015""","=""2s2.2p4.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""4F""","=""5/2""",4,6,,"=""""","=""L11349""",
"=""54.379""","=""0.004""","=""54.379""","=""0.005""","=""320""","=""""",,"=""297.1816""","=""319.9815""","=""2s2.2p4.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p4.(3P).3d""","=""4F""","=""9/2""",8,10,,"=""""","=""L11349""",
"=""54.457""","=""0.004""","=""54.448""","=""0.008""","=""40""","=""""",,"=""295.3769""","=""318.148""","=""2s2.2p4.(3P).3p""","=""4P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""4D""","=""5/2""",4,6,,"=""""","=""L11349""",
"=""54.769""","=""0.004""","=""54.769""","=""0.006""","=""50""","=""""",,"=""296.0709""","=""318.7086""","=""2s2.2p4.(3P).3p""","=""4P*""","=""1/2""","=""2s2.2p4.(3P).3d""","=""4D""","=""1/2""",2,2,,"=""""","=""L11349""",
"=""54.843""","=""0.004""","=""54.843""","=""0.005""","=""150*""","=""""",,"=""307.8003""","=""330.4075""","=""2s2.2p4.(1D).3p""","=""2D*""","=""3/2""","=""2s2.2p4.(1D).3d""","=""2F""","=""5/2""",4,6,,"=""""","=""L11349""",
"=""54.843""","=""0.004""","=""54.843""","=""0.006""","=""150*""","=""""",,"=""305.5610""","=""328.1682""","=""2s2.2p4.(1D).3p""","=""2F*""","=""5/2""","=""2s2.2p4.(1D).3d""","=""2G""","=""7/2""",6,8,,"=""""","=""L11349""",
"=""54.925""","=""0.004""","=""54.925""","=""0.006""","=""290bl*""","=""""",,"=""308.0500""","=""330.6233""","=""2s2.2p4.(1D).3p""","=""2D*""","=""5/2""","=""2s2.2p4.(1D).3d""","=""2F""","=""7/2""",6,8,,"=""""","=""L11349""",
"=""54.925""","=""0.004""","=""54.925""","=""0.010""","=""290bl*""","=""""",,"=""299.395""","=""321.969""","=""2s2.2p4.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p4.(3P).3d""","=""2F""","=""7/2""",6,8,,"=""""","=""L11349""",
"=""55.455""","=""0.004""","=""55.455""","=""0.005""","=""60""","=""""",,"=""308.0500""","=""330.4075""","=""2s2.2p4.(1D).3p""","=""2D*""","=""5/2""","=""2s2.2p4.(1D).3d""","=""2F""","=""5/2""",6,6,,"=""""","=""L11349""",
"=""55.707""","=""0.004""","=""55.707""","=""0.006""","=""220bl""","=""""",,"=""305.9444""","=""328.2009""","=""2s2.2p4.(1D).3p""","=""2F*""","=""7/2""","=""2s2.2p4.(1D).3d""","=""2G""","=""9/2""",8,10,,"=""""","=""L11349""",
"=""56.417""","=""0.004""","=""56.418""","=""0.003""","=""60""","=""""",,"=""278.8882""","=""300.8643""","=""2s2.2p4.(3P).3s""","=""4P""","=""5/2""","=""2s2.2p4.(3P).3p""","=""4S*""","=""3/2""",6,4,,"=""""","=""L11349""",
"=""59.505""","=""0.004""","=""59.506""","=""0.005""","=""80""","=""""",,"=""297.1816""","=""318.0171""","=""2s2.2p4.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p4.(3P).3d""","=""4D""","=""7/2""",8,8,,"=""""","=""L11349""",
"=""59.758""","=""0.004""","=""59.759""","=""0.004""","=""70""","=""""",,"=""280.1169""","=""300.8643""","=""2s2.2p4.(3P).3s""","=""4P""","=""3/2""","=""2s2.2p4.(3P).3p""","=""4S*""","=""3/2""",4,4,,"=""""","=""L11349""",
"=""62.315""","=""0.004""","=""62.313""","=""0.004""","=""60*""","=""""",,"=""280.9673""","=""300.8643""","=""2s2.2p4.(3P).3s""","=""4P""","=""1/2""","=""2s2.2p4.(3P).3p""","=""4S*""","=""3/2""",2,4,,"=""""","=""L11349""",
"=""62.315""","=""0.004""","=""62.319""","=""0.007""","=""60*""","=""""",,"=""298.5171""","=""318.4121""","=""2s2.2p4.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""4D""","=""3/2""",4,4,,"=""""","=""L11349""",
"=""64.198""","=""0.004""","=""64.197""","=""0.005""","=""170""","=""""",,"=""288.7370""","=""308.0500""","=""2s2.2p4.(1D).3s""","=""2D""","=""5/2""","=""2s2.2p4.(1D).3p""","=""2D*""","=""5/2""",6,6,,"=""""","=""L11349""",
"=""65.164""","=""0.004""","=""65.164""","=""0.006""","=""110""","=""""",,"=""288.7738""","=""307.8003""","=""2s2.2p4.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p4.(1D).3p""","=""2D*""","=""3/2""",4,4,,"=""""","=""L11349""",
"=""67.775""","=""0.004""","=""67.775""","=""0.005""","=""610""","=""""",,"=""278.8882""","=""297.1816""","=""2s2.2p4.(3P).3s""","=""4P""","=""5/2""","=""2s2.2p4.(3P).3p""","=""4D*""","=""7/2""",6,8,,"=""""","=""L11349""",
"=""69.378""","=""0.004""","=""69.378""","=""0.007""","=""50""","=""""",,"=""280.9673""","=""298.8381""","=""2s2.2p4.(3P).3s""","=""4P""","=""1/2""","=""2s2.2p4.(3P).3p""","=""4D*""","=""1/2""",2,2,,"=""""","=""L11349""",
"=""70.561""","=""0.004""","=""70.562""","=""0.006""","=""410""","=""""",,"=""280.1169""","=""297.6879""","=""2s2.2p4.(3P).3s""","=""4P""","=""3/2""","=""2s2.2p4.(3P).3p""","=""4D*""","=""5/2""",4,6,,"=""""","=""L11349""",
"=""70.645""","=""0.004""","=""70.647""","=""0.006""","=""80""","=""""",,"=""280.9673""","=""298.5171""","=""2s2.2p4.(3P).3s""","=""4P""","=""1/2""","=""2s2.2p4.(3P).3p""","=""4D*""","=""3/2""",2,4,,"=""""","=""L11349""",
"=""72.052""","=""0.004""","=""72.053""","=""0.007""","=""340""","=""""",,"=""288.7370""","=""305.9444""","=""2s2.2p4.(1D).3s""","=""2D""","=""5/2""","=""2s2.2p4.(1D).3p""","=""2F*""","=""7/2""",6,8,,"=""""","=""L11349""",
"=""72.372""","=""0.004""","=""72.367""","=""0.018""","=""240""","=""""",,"=""282.263""","=""299.395""","=""2s2.2p4.(3P).3s""","=""2P""","=""3/2""","=""2s2.2p4.(3P).3p""","=""2D*""","=""5/2""",4,6,,"=""""","=""L11349""",
"=""73.856""","=""0.004""","=""73.856""","=""0.007""","=""210""","=""""",,"=""288.7738""","=""305.5610""","=""2s2.2p4.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p4.(1D).3p""","=""2F*""","=""5/2""",4,6,,"=""""","=""L11349""",
"=""75.198""","=""0.004""","=""75.194""","=""0.007""","=""50""","=""""",,"=""278.8882""","=""295.3769""","=""2s2.2p4.(3P).3s""","=""4P""","=""5/2""","=""2s2.2p4.(3P).3p""","=""4P*""","=""3/2""",6,4,,"=""""","=""L11349""",
"=""76.391""","=""0.004""","=""76.392""","=""0.006""","=""100""","=""""",,"=""278.8882""","=""295.1181""","=""2s2.2p4.(3P).3s""","=""4P""","=""5/2""","=""2s2.2p4.(3P).3p""","=""4P*""","=""5/2""",6,6,,"=""""","=""L11349""",
"=""77.713""","=""0.004""","=""77.713""","=""0.007""","=""40""","=""""",,"=""280.1169""","=""296.0709""","=""2s2.2p4.(3P).3s""","=""4P""","=""3/2""","=""2s2.2p4.(3P).3p""","=""4P*""","=""1/2""",4,2,,"=""""","=""L11349""",
"=""553.4802""","=""0.0002""","=""553.48019""","=""0.00018""","=""""","=""1.06e+02""",B,"=""0.0000000""","=""2.2400838""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p5""","=""2P*""","=""1/2""",4,2,M1,"=""T335""","=""L11956""",
